,Date,Algo 1,Algo 2
116,2014-11-10,-0.0066273337409075,0.0040249733833709
117,2014-11-11,0.0044628714090015,-0.0011068914040755
118,2014-11-12,-0.0003235259315134,0.0029718331661815
119,2014-11-13,-0.0044474005936493,-0.0060874713420364
120,2014-11-14,0.0085974690826392,-0.0023521611031525
121,2014-11-17,-0.0046568782353364,-0.0060848408100774
122,2014-11-18,0.0061370277461044,0.0024748986250978
123,2014-11-19,-0.003073948104575,-0.0058610195176887
124,2014-11-20,0.0014048381970839,0.0052984790443793
125,2014-11-21,-0.0009987721343116,0.0034948667054801
126,2014-11-24,0.0021825476704901,0.0048735101316842
127,2014-11-25,-0.0004441176969326,0.0025140642764289
128,2014-11-26,-4.854397162287922e-05,0.003768765076821
129,2014-11-28,0.001051626360292,-0.0169075785008676
130,2014-12-01,-0.0065211356625952,-0.011823793443086
131,2014-12-02,-0.0050825902878476,0.008600137447059
132,2014-12-03,0.0024140707011325,0.0075791513046564
133,2014-12-04,-0.0065197264385377,-0.0015100398067872
134,2014-12-05,-0.0076984707510655,0.0048892030679695
135,2014-12-08,-0.0215221130523752,-0.0073822058863898
136,2014-12-09,0.0105786750318875,0.0044096372868437
137,2014-12-10,-0.0160319297435535,-0.0150210278119334
138,2014-12-11,-0.0029053972047924,0.0011015687272078
139,2014-12-12,-0.0104934713572548,-0.0061980488293569
140,2014-12-15,-0.0161082927066469,-0.0058098566569248
141,2014-12-16,0.0078265545470694,-0.0042537846644147
142,2014-12-17,0.0180291286246456,0.0178456339093186
143,2014-12-18,0.0022004171617791,0.01415337572003
144,2014-12-19,0.0123357968270608,-0.0018399931010982
145,2014-12-22,-0.0039162171363488,0.0069397868219153
146,2014-12-23,0.0024656309178689,0.000157860509866
147,2014-12-24,0.0055680275724127,0.0039941106124317
148,2014-12-26,0.0029590447304559,0.0057276786932273
149,2014-12-29,0.0015273941331909,0.0017628831847811
150,2014-12-30,0.0060724763856951,-0.0020735315065397
151,2014-12-31,0.008769902740227,-0.004627705715107
152,2015-01-02,0.0128278634156905,6.051421929631992e-05
153,2015-01-05,0.0137115525376193,-0.0156212258071178
154,2015-01-06,0.0023066118375433,-0.0119836651094651
155,2015-01-07,0.0034733250812001,0.0094175820324149
156,2015-01-08,0.0036806805457334,0.0128696009185999
157,2015-01-09,-0.0094360631580512,-0.0018813114953076
158,2015-01-12,-0.019423143269161,-0.0022816899310019
159,2015-01-13,0.0069748927396167,-0.0033986356753296
160,2015-01-14,-0.0012039023721243,-0.0030583548222872
161,2015-01-15,-0.006852334803841,-0.0090037783190763
162,2015-01-16,0.0028418964999143,0.0121214133514004
163,2015-01-20,-0.0122114296941684,-0.0008329190667121
164,2015-01-21,0.0091594271257458,-0.0015644624843056
165,2015-01-22,0.0067346553712953,0.0114755348750538
166,2015-01-23,0.0012282288956019,-0.0009072238599767
167,2015-01-26,0.004747549762031,0.0078236719768395
168,2015-01-27,0.0010988694934137,-0.0024411560006018
169,2015-01-28,0.0005562194168557,-0.0140386921757955
170,2015-01-29,-0.0017722378413918,0.0070403947145592
171,2015-01-30,-0.009664666163837,-0.0058070306748541
172,2015-02-02,-0.0008189591156249,0.0088252724228767
173,2015-02-03,0.0043732147688078,0.0121704627894314
174,2015-02-04,0.0039179553448225,-0.0019520208085681
175,2015-02-05,-0.0006988264526485,0.0115258504084096
176,2015-02-06,-0.005235333375639,-0.0040951213840039
177,2015-02-09,-0.0030569443029295,-0.0031890062196037
178,2015-02-10,0.0026684169383923,0.0050396938502774
179,2015-02-11,-0.0032093006950822,0.0007530668532108
180,2015-02-12,-0.0006692816229298,0.0108154746620737
181,2015-02-13,-0.0012647111480689,0.0072875166192407
182,2015-02-17,-0.0040240545305457,0.0030017915213546
183,2015-02-18,0.0102787743708138,-0.001117438873847
184,2015-02-19,-0.0039666248565539,0.0002139969430474
185,2015-02-20,-0.0020656442414421,0.0009962472070689
186,2015-02-23,0.0057250151118102,-0.0025045268124207
187,2015-02-24,0.0056360988757283,0.0027929924055521
188,2015-02-25,0.0020551670074619,0.0041007093901722
189,2015-02-26,-0.0047834774090612,0.0047085572712439
190,2015-02-27,0.0003989114633249,-0.0004470813548458
191,2015-03-02,-0.008157767749407,0.0032000061811908
192,2015-03-03,-0.0019421252396008,-0.0009494828078387
193,2015-03-04,-0.0085888043444396,0.0024162111782153
194,2015-03-05,-0.0009550484118562,0.0043231592624399
195,2015-03-06,-0.0049567425017721,-0.0114603222564254
196,2015-03-09,-0.0054470510373501,0.0013032210820465
197,2015-03-10,-0.0013915910556106,-0.0121553552761254
198,2015-03-11,0.0029938682993379,0.000604757022475
199,2015-03-12,-0.0029347226325733,0.0116671147271409
200,2015-03-13,-0.0054228207638998,-0.0050615125472071
201,2015-03-16,-0.0033947008517206,0.0041173499661258
202,2015-03-17,-0.0028215751007008,0.0012736303296958
203,2015-03-18,0.014428505688474,0.0062687743452861
204,2015-03-19,-0.0178884509172897,0.0008289589314832
205,2015-03-20,0.0038339933843358,0.0044040197807629
206,2015-03-23,0.0151720286048026,0.0015187517429181
207,2015-03-24,0.0087583084759102,-0.0008850201155692
208,2015-03-25,0.0124641840522806,-0.0168619344329319
209,2015-03-26,0.003445537834295,-0.0019786963312758
210,2015-03-27,0.0010162284232885,0.0051868463951747
211,2015-03-30,0.0046346927525644,0.0082321086496646
212,2015-03-31,0.0023251014946301,-0.0032812115175111
213,2015-04-01,-0.0029557565907136,0.0030050338356002
214,2015-04-02,0.0008806626841772,0.0048740308264723
215,2015-04-06,-0.0032977200556265,0.0063616523715026
216,2015-04-07,0.0019920285834414,-0.0025929143709967
217,2015-04-08,0.006402071678674,0.003733781992412
218,2015-04-09,-0.0055031965896383,-0.0013455390466196
219,2015-04-10,0.0051301212590469,0.0050762032014447
220,2015-04-13,-0.0038562188533572,-0.0014411972312528
221,2015-04-14,0.0007889803050976,0.0032737808043498
222,2015-04-15,-0.0037465750366107,0.0076826826776104
223,2015-04-16,-0.0026706582702504,0.0016670862304736
224,2015-04-17,-0.0001937609476412,-0.0106921037982055
225,2015-04-20,0.0014677851357706,0.0047986680770814
226,2015-04-21,0.0045524509355196,-0.001793911236759
227,2015-04-22,0.0014575044128626,0.004774361398609
228,2015-04-23,-0.001625994795625,0.0051862675519711
229,2015-04-24,0.0021573517564836,-0.0030653460646722
230,2015-04-27,0.0006435312225783,-0.0080918652851417
231,2015-04-28,0.0027435920213788,0.0021916785150024
232,2015-04-29,-0.0023325077982895,-0.004240478791968
233,2015-04-30,-0.0090831603210126,-0.0095005381117667
234,2015-05-01,0.0051968813778431,0.003263416513878
235,2015-05-04,0.003171212160575,0.0018755936636969
236,2015-05-05,-0.0054069698945131,-0.0085103085444919
237,2015-05-06,0.0067774000860583,-0.0039679204744225
238,2015-05-07,0.0134906165171059,0.0002948685556407
239,2015-05-08,-0.0026534109265971,0.0104620486376545
240,2015-05-11,-0.0015098260887645,-0.0007154990857349
241,2015-05-12,-0.0005823158960999,-0.0025345308132344
242,2015-05-13,0.0003949283778008,0.0014390496424837
243,2015-05-14,0.0042430692442631,0.0064851642100207
244,2015-05-15,0.001844642761512,0.0023926405988361
245,2015-05-18,-0.0078292436109433,0.0029215930487483
246,2015-05-19,-5.024590557255876e-05,-0.0032028581546496
247,2015-05-20,-0.0043401918259833,-0.0015009010588623
248,2015-05-21,0.0068659280918244,-0.0001623960845474
249,2015-05-22,-0.0077803384528139,-0.0038920822617498
250,2015-05-26,-0.0044714691769289,-0.0099125277894247
251,2015-05-27,0.0009350704815307,0.0105247163147068
252,2015-05-28,0.00308741404509,0.0012515719598218
253,2015-05-29,-0.0017153963217032,-0.0053203283875904
254,2015-06-01,-0.0064651663465745,0.0008982739381267
255,2015-06-02,0.0075610352620973,0.0016032625568365
256,2015-06-03,-0.0059058249601278,0.0074844821583316
257,2015-06-04,-0.0029278761770681,-0.0086296938511652
258,2015-06-05,-0.0083715844615953,0.0030246087854248
259,2015-06-08,0.0009587272496654,-0.0025070533047749
260,2015-06-09,0.0021696836682874,-0.0038343926223105
261,2015-06-10,0.0028595787762313,0.0101372068613743
262,2015-06-11,-0.0018329767023758,0.002096154320553
263,2015-06-12,0.0004930148192941,0.0001634016718499
264,2015-06-15,-0.002815044198651,-0.00258656601095
265,2015-06-16,-0.0021160676881708,-3.500471278099672e-05
266,2015-06-17,0.003206079039206,-0.0017825054649327
267,2015-06-18,-0.0003253639934527,0.007018101457953
268,2015-06-19,0.006584007717959,-0.0039136092348209
269,2015-06-22,-0.0021422810120427,0.0057579182190196
270,2015-06-23,0.00305399892676,0.0019697060403537
271,2015-06-24,0.0037897129328542,-0.0072859850546111
272,2015-06-25,-0.0075975892915687,-4.783725622578668e-05
273,2015-06-26,0.0033622753534051,-0.0027042172871815
274,2015-06-29,0.0009025374031284,-0.0237357616344671
275,2015-06-30,0.0025243842309771,0.007394596874308
276,2015-07-01,-0.0078468825632183,0.0027241895927337
277,2015-07-02,-0.0020046582839906,-0.0051723465905968
278,2015-07-06,-0.0146383225833803,-0.0049580218925801
279,2015-07-07,-0.0046108451026655,-0.0025190735887469
280,2015-07-08,-0.0138534862145333,-0.0155281315576059
281,2015-07-09,0.0140903828845182,0.0036235786214499
282,2015-07-10,0.0033620882017883,0.0143813804144262
283,2015-07-13,0.0042153441428367,0.0085753102766452
284,2015-07-14,0.0054651310834491,0.0030583525266274
285,2015-07-15,-0.0094679964783418,-0.0041879506008923
286,2015-07-16,-0.0079253729271855,0.0072723017861726
287,2015-07-17,-0.0091701758389532,-0.0013518308764085
288,2015-07-20,-0.0132429079130205,-0.0062275520363181
289,2015-07-21,6.897566179547843e-05,-0.0041918382496518
290,2015-07-22,-0.0111065996914104,0.0011765765529025
291,2015-07-23,-0.0009967990600946,-0.0074805528497624
292,2015-07-24,0.0028234445898436,-0.0117615617087076
293,2015-07-27,-0.0045807123233966,-0.0101657278850766
294,2015-07-28,0.0105670337610266,0.0063454818210594
295,2015-07-29,0.0119917367646337,0.0037214281844194
296,2015-07-30,-0.0022629505255006,0.0029343519375407
297,2015-07-31,-0.0030184678757305,0.0035677123049505
298,2015-08-03,-0.0096124722698902,-0.00572834550996
299,2015-08-04,-0.002919740836584,-0.0002841130242365
300,2015-08-05,-0.0037093677628454,0.0013627377435395
301,2015-08-06,0.0105917365224123,-0.0120112253488114
302,2015-08-07,-0.0003742792497782,0.013425255678659
303,2015-08-10,0.0070616009742603,0.0107735753254248
304,2015-08-11,-0.0119181140289646,-0.0031265295005528
305,2015-08-12,0.0030255267078849,0.0024370018077077
306,2015-08-13,-0.0034472367830541,-0.0047320437124879
307,2015-08-14,-0.0050433460444753,0.0017747140964199
308,2015-08-17,0.0009457405771867,0.0033876843981401
309,2015-08-18,-0.0059186066350319,-0.0037756883543136
310,2015-08-19,-0.0151951137379905,0.0024005654390368
311,2015-08-20,-0.0140214497537477,-0.0188803903858389
312,2015-08-21,0.0034304570172444,-0.0153383809249042
313,2015-08-24,0.0015105490226159,-0.0369370225650012
314,2015-08-25,0.0101679998701381,-0.0010844410037497
315,2015-08-26,0.0193707068762799,0.0199086673911123
316,2015-08-27,0.0311198638179391,0.0223471214695106
317,2015-08-28,0.017295561784119,0.0128359755475359
318,2015-08-31,0.0036303395404617,-0.0014873930147613
319,2015-09-01,-0.0058341056865521,-0.0226563750832875
320,2015-09-02,0.0072886499038103,0.0113593600853226
321,2015-09-03,0.0013828780787285,-0.0016801115355354
322,2015-09-04,-0.0084722282948098,-0.0057951454831565
323,2015-09-08,0.001223448060151,0.0159723713113408
324,2015-09-09,0.0076930149795172,-0.0077350991499108
325,2015-09-10,-0.0052180022537554,0.0042623168616086
326,2015-09-11,0.0055965807751669,0.0015457629863049
327,2015-09-14,0.0035995600748318,-0.0027168015172621
328,2015-09-15,0.0021187365500281,0.0083259600800113
329,2015-09-16,0.0159452888278449,0.0098918158267974
330,2015-09-17,-0.0043308643032911,0.0037242600981843
331,2015-09-18,0.0234271658866259,-0.0125999769899877
332,2015-09-21,-0.0019229029678795,-0.0002708260577642
333,2015-09-22,0.0030556908894035,-0.0136791554930769
334,2015-09-23,-0.010264263616162,-0.0050405924104465
335,2015-09-24,-0.0027787811479072,0.0006934313307193
336,2015-09-25,-0.0015096362737217,-0.0107609160270235
337,2015-09-28,-0.017165252890895,-0.0261661304443257
338,2015-09-29,-0.0136916508550988,-0.0072790724873269
339,2015-09-30,0.0209163838172482,0.0153487509127892
340,2015-10-01,0.0092186328651896,-0.0039873658401381
341,2015-10-02,0.025402419908945,0.0131439459799717
342,2015-10-05,0.0263812204189235,0.0192777344469489
343,2015-10-06,-0.0034798941721256,0.0005338456435682
344,2015-10-07,0.0064180578694699,0.012415636215735
345,2015-10-08,-0.0136540518525213,0.0124466900489032
346,2015-10-09,0.0094675663564107,0.001960737078522
347,2015-10-12,0.0102309444037959,-0.0018063317385973
348,2015-10-13,0.001488354945183,-0.0097751793068304
349,2015-10-14,-0.0035588522727205,-0.0028342277899963
350,2015-10-15,-0.0016525751541941,0.0159045718757823
351,2015-10-16,0.0063593487509062,-0.0037778999933971
352,2015-10-19,0.0098011315796733,-0.0030414761487968
353,2015-10-20,-0.0128670419316376,0.0117394896816993
354,2015-10-21,-0.0004108772993628,-0.013079035015168
355,2015-10-22,0.0018050253760957,0.0067452018099946
356,2015-10-23,4.224250235884773e-05,0.00527816844761
357,2015-10-26,-0.0029974063733165,-0.0043459793911798
358,2015-10-27,-0.0113359129442293,-0.0123636423542769
359,2015-10-28,0.0117497276997621,0.0199545966005502
360,2015-10-29,0.0008979982890238,-0.0071186134722991
361,2015-10-30,-0.0006294908886394,-0.0022734298003311
362,2015-11-02,0.0120575630982721,0.0166605039373266
363,2015-11-03,0.0194693397162744,0.0006287133157957
364,2015-11-04,-0.0045776702004987,-0.0009063068176503
365,2015-11-05,0.000543253467948,-0.0058957867406183
366,2015-11-06,-0.0116565731345059,0.0039957342436882
367,2015-11-09,-0.001400874271572,-0.0100645516593876
368,2015-11-10,-0.0013582186917913,-0.0005304764120306
369,2015-11-11,0.0052839693777234,-0.0041885939215905
370,2015-11-12,0.0027868306142639,-0.016438637789273
371,2015-11-13,0.004208395303686,-0.0072610280178833
372,2015-11-16,-0.0014458359587786,0.0027698689934495
373,2015-11-17,-0.0068067557072885,-0.0058145676122567
374,2015-11-18,0.0025728197951761,0.0111986170917063
375,2015-11-19,-0.0027954095830405,-0.0028487622340504
376,2015-11-20,-0.0005829106562565,0.0009133306135522
377,2015-11-23,0.0127565077406507,0.0022135018957519
378,2015-11-24,0.0410672628017226,0.0075976033710482
379,2015-11-25,-0.0004180639254807,0.004739927653848
380,2015-11-27,0.0013867327403234,0.0038097859300278
381,2015-11-30,-0.004004770617318,-0.0022074195249223
382,2015-12-01,0.0308320157274607,0.0035987502809064
383,2015-12-02,-0.0018175960516524,-0.0069029354769938
384,2015-12-03,0.00711368629198,-0.0137028336015888
385,2015-12-04,-0.012095208078075,0.0086067816878858
386,2015-12-07,-0.0138823268538082,-0.0160384651019067
387,2015-12-08,-0.0041972817375637,-0.0044791351583206
388,2015-12-09,0.0096481811342826,-0.0097311197181611
389,2015-12-10,0.0027307261550908,0.0003964852069941
390,2015-12-11,-0.0175369189330495,-0.0180838920627431
391,2015-12-14,-0.0138861893744744,-0.0084249421945605
392,2015-12-15,0.0091558014391551,0.0103894025586775
393,2015-12-16,0.012167283402119,0.0163632821380287
394,2015-12-17,-0.0034202226673965,-0.0078129539027647
395,2015-12-18,0.002548551356539,-0.0061635308067215
396,2015-12-21,0.0006701229507899,0.0076483038398944
397,2015-12-22,0.015359403520558,0.0064358662206511
398,2015-12-23,0.0171690121490208,0.0097077517516917
399,2015-12-24,0.0023245147256227,0.0019333949920669
400,2015-12-28,0.0016254136363869,-0.0090605385678803
401,2015-12-29,0.0040750157422675,0.0081417102051646
402,2015-12-30,0.0028796655918082,-0.0101017959905821
403,2015-12-31,0.0131603381787862,-0.003077364676813
404,2016-01-04,-0.000307439395017,-0.0144849574706767
405,2016-01-05,0.0091597373509335,0.001770008933824
406,2016-01-06,0.0103455366539969,-0.015502555431422
407,2016-01-07,-8.051325076453841e-05,-0.0290614363488991
408,2016-01-08,-0.0068966796127819,-0.0129413773179185
409,2016-01-11,-0.0076270891005346,-0.0184506716302887
410,2016-01-12,0.0009758667481023,-0.008696938225599
411,2016-01-13,-0.0309511961610509,-0.0282727252299507
412,2016-01-14,0.0253400661102417,0.010144760996105
413,2016-01-15,-0.0209408714214084,-0.0201102151052379
414,2016-01-19,-0.0277865650982568,-0.0167350793217594
415,2016-01-20,0.01466116090237,-0.0026428055736103
416,2016-01-21,0.0263585776589102,0.0094161375712338
417,2016-01-22,0.026711593993812,0.0226335294436672
418,2016-01-25,-0.009831043250409,-0.0142756358214892
419,2016-01-26,0.0066323689319618,0.0196086932527507
420,2016-01-27,0.004883555331463,-0.0083891874910885
421,2016-01-28,0.0034730123580145,0.002787869202015
422,2016-01-29,-0.0013815068553586,0.024831350103651
423,2016-02-01,0.0094052660175133,-0.0010737474457484
424,2016-02-02,0.0035683965320518,-0.0195191239384757
425,2016-02-03,-0.0090385154170703,0.012126661258055
426,2016-02-04,0.0022593651540228,0.008590266896946
427,2016-02-05,-0.0170022072464132,-0.0152458441292204
428,2016-02-08,-0.0134354544160084,-0.0213276664208553
429,2016-02-09,0.0105597345547408,-0.0150555765532256
430,2016-02-10,0.0103261262212424,-0.0018569366429309
431,2016-02-11,-0.0019936969448812,-0.0141780249415227
432,2016-02-12,0.0056179291797671,0.0194138428848134
433,2016-02-16,0.0189529422757012,0.0225319372880092
434,2016-02-17,0.0170859876101279,0.0190830969466901
435,2016-02-18,-0.0055041390838234,-0.0048303093112712
436,2016-02-19,0.0034546804915155,0.0002439892122503
437,2016-02-22,0.0063992523071874,0.0154106745369147
438,2016-02-23,-0.0108391715418365,-0.0134491623020072
439,2016-02-24,0.0051911839899009,0.0062522670456277
440,2016-02-25,-0.0059573856261281,0.0066052767203846
441,2016-02-26,0.0057857458259159,0.0051797808028394
442,2016-02-29,0.0042320632803795,-0.0008510202569811
443,2016-03-01,-0.0052666270625559,0.0171145814586033
444,2016-03-02,0.000264221115703,0.0107294526238156
445,2016-03-03,-0.0032414861912175,0.0074578229973686
446,2016-03-04,0.0063331517898421,0.0076133201535332
447,2016-03-07,-0.0034454899612575,0.0141656600391102
448,2016-03-08,0.0341295674891505,-0.022801927449832
449,2016-03-09,0.0019525856309439,0.0070204158627722
450,2016-03-10,0.0064936163787437,-0.0082632114047604
451,2016-03-11,-0.0066755157333216,0.0180308404196165
452,2016-03-14,0.0072178378556837,-0.0017433440007475
453,2016-03-15,0.0053069062850573,-0.0115837938072719
454,2016-03-16,-0.0117375589538186,0.0130551895557952
455,2016-03-17,-0.0087736111379856,0.0168018907912236
456,2016-03-18,0.0104515220030247,0.0056203437048721
457,2016-03-21,0.002404296884094,0.0010150218523983
458,2016-03-22,0.0011738091456514,-0.0018727401862397
459,2016-03-23,-0.0082881874984499,-0.022871930006657
460,2016-03-24,-0.001557781986835,0.0035121187510131
461,2016-03-28,-0.001607232061668,-0.0024119845675387
462,2016-03-29,0.000700062186954,0.0161449781782133
463,2016-03-30,0.0052255977375808,0.0022427149215094
464,2016-03-31,0.0003746500985386,0.0014732271347425
465,2016-04-01,0.0005574117453371,0.0032062303838935
466,2016-04-04,-0.0024494255993998,-0.006787430105966
467,2016-04-05,0.0017663301258759,-0.0117650257665315
468,2016-04-06,-0.0087425090322584,0.0099411856106535
469,2016-04-07,-0.0026562950287479,-0.0081202826830981
470,2016-04-08,0.0168697867865968,0.0062339364179549
471,2016-04-11,0.0058858109163937,-0.0007929947854438
472,2016-04-12,0.005309583235737,0.0066664892387963
473,2016-04-13,0.0064917160751425,0.0123617248392405
474,2016-04-14,0.0054543354865882,-0.0021402685178474
475,2016-04-15,-0.0027129379457523,-0.00025965194785
476,2016-04-18,-0.0060936418881152,0.0065406255354327
477,2016-04-19,-0.0097448427311928,0.0072985355822357
478,2016-04-20,-0.001830937597153,0.004562949332735
479,2016-04-21,-0.0045800443401707,0.0017537052318377
480,2016-04-22,-0.0003039916950903,0.0062509704156745
481,2016-04-25,0.0134750143883967,-0.0076179432438779
482,2016-04-26,-0.0093913112831258,0.0078206085942549
483,2016-04-27,-0.0056632211212377,0.0028656771474023
484,2016-04-28,0.00735460080617,-0.0054544452584433
485,2016-04-29,-0.0074533337473948,-0.0034262434387628
486,2016-05-02,0.0081017846653448,-0.0012988737031672
487,2016-05-03,0.0068631580877143,-0.0152563366182582
488,2016-05-04,-0.0061921595868074,-0.0047894078064861
489,2016-05-05,-0.0052071211756522,-0.0020879831860647
490,2016-05-06,-9.853589113956824e-05,0.0016411966947844
491,2016-05-09,0.0091585123088658,-0.0060760732726565
492,2016-05-10,0.0046888082699237,0.008893889995725
493,2016-05-11,-0.0057086617067723,-0.0032627526074714
494,2016-05-12,-0.020790350790003,-0.0057607711294667
495,2016-05-13,0.0007538905760972,-0.0052769229724595
496,2016-05-16,0.0057354077724107,0.0080088373022556
497,2016-05-17,0.0060453492036653,-0.0078211026856055
498,2016-05-18,0.0021977345115262,-0.0024621638129523
499,2016-05-19,-0.0034574099665753,-0.0053537292878991
500,2016-05-20,0.0075014750332006,0.0106105216724591
501,2016-05-23,-0.0027752634969968,0.0022372585522456
502,2016-05-24,-0.0029821456038511,0.0112760400753988
